DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
7/26/2012,AP,5160.799,4894.104,4759.418,4707.167,4687.5,4844.066,5173.685,5451.323,5814.166,6290.87,6767.816,7231.042,7577.788,7967.29,8232.812,8276.546,8184.688,7993.145,7769.132,7409.82,7101.107,6793.354,6209.946,5669.108
7/27/2012,AP,5252.883,4937.429,4786.744,4673.376,4690.776,4851.208,5096.253,5467.509,5706.453,6113.141,6344.644,6701.424,6893.308,7089.358,7164.726,7299.544,7339.707,7268.164,7110.338,6910.057,6647.949,6501.567,6046.925,5514.937
7/28/2012,AP,5031.035,4676.463,4453.403,4316.686,4244.599,4248.006,4302.851,4474.592,4861.151,5246.83,5570.022,5823.44,5998.846,6208.453,6354.298,6457.961,6527.117,6467.074,6241.09,6028.674,5882.919,5725.728,5351.615,4905.251
7/29/2012,AP,4608.109,4262.204,4080.733,3971.93,3902.764,3911.03,3958.194,4148.185,4596.072,5034.673,5399.075,5732.752,6022.332,6237.511,6395.357,6464.816,6649.131,6732.938,6662.209,6440.704,6250.322,6117.867,5632.902,5136.719
7/30/2012,AP,4766.86,4502.821,4325.35,4183.852,4184.231,4346.884,4592.728,4967.756,5427.067,5807.293,6256.692,6614.515,6942.266,7177.113,7270.821,7435.71,7509.213,7556.848,7340.076,7136.707,6924.883,6738.691,6201.549,5621.005
7/31/2012,AP,5161.753,4845.567,4641.55,4552.529,4610.308,4725.248,5026.866,5325.09,5643.467,5996.085,6350.236,6686.392,6984.153,7312.176,7451.914,7490.804,7431.162,7239.576,6911.336,6708.047,6543.293,6351.011,5934.074,5419.141
8/1/2012,AP,4967.596,4666.411,4528.941,4440.081,4401.023,4578.269,4821.755,5120.635,5426.219,5771.01,6125.157,6517.491,6814.307,7054.222,7214.445,7381.332,7406.91,7388.418,7190.698,7001.247,6784.417,6631.445,6057.251,5504.837
8/2/2012,AP,5083.001,4703.834,4552.342,4430.303,4412.781,4607.715,4868.821,5178.611,5604.587,6037.781,6518.946,6918.084,7204.608,7508.816,7709.592,7904.73,7933.304,7963.075,7796.396,7482.572,7239.561,7017.761,6357.05,5822.435
8/3/2012,AP,5331.086,4963.582,4736.541,4601.573,4561.342,4670.095,4916.927,5231.342,5622.082,6080.313,6576.088,7020.659,7358.322,7612.416,7799.717,7889.054,7892.218,7806.958,7636.743,7380.183,7175.245,6962.293,6387.829,5862.225
8/4/2012,AP,5348.762,5027.816,4776.25,4612.31,4523.973,4538.11,4529.691,4756.343,5294.905,5843.078,6402.689,6809.365,7083.213,7268.276,7376.629,7450.114,7501.813,7448.529,7296.218,7065.032,6895.139,6729.023,6275.958,5793.523
8/5/2012,AP,5343.805,5010.893,4827.804,4704.149,4636.83,4615.659,4581.313,4774.283,5249.307,5689.08,5977.412,6210.099,6396.491,6467.79,6471.92,6403.914,6410.1,6453.64,6356.832,6217.512,6203.071,6061.204,5682.235,5362.085
8/6/2012,AP,4977.415,4764.434,4614.363,4568.638,4517.74,4782.341,5139.574,5481.168,5728.937,6129.111,6496.218,6767.78,6984.71,7263.575,7426.292,7555.766,7611.116,7659.566,7490.351,7163.214,6890.064,6637.441,6118.359,5516.16
8/7/2012,AP,5079.336,4750.049,4488.717,4423.954,4417.222,4613.579,4832.974,5120.388,5362.74,5716.133,6145.23,6512.16,6854.499,7120.635,7344.856,7457.351,7599.133,7594.405,7467.028,7226.886,6997.047,6784.606,6176.479,5563.417
8/8/2012,AP,5094.302,4795.373,4595.944,4458.467,4447.119,4645.767,4874.827,5149.869,5506.326,5978.578,6425.354,6819.733,7131.801,7391.652,7638.628,7893.365,8026.941,7999.711,7875.724,7585.242,7383.363,7022.474,6389.66,5750.03
8/9/2012,AP,5292.916,4977.744,4747.849,4623.041,4592.826,4765.93,5036.604,5339.338,5637.985,6089.109,6557.277,6937.3,7186.483,7492.62,7611.34,7721.92,7804.19,7696.789,7384.061,7090.553,6969.569,6677.902,6112.528,5670.378
8/10/2012,AP,5108.256,4828.189,4694.159,4552.376,4564.167,4741.009,5068.471,5328.085,5525.605,5838.629,6040.771,6227.726,6417.154,6575.369,6738.93,6895.601,7010.662,6880.38,6719.103,6419.526,6294.562,6134.802,5662.057,5222.46
8/11/2012,AP,4726.621,4431.888,4269.919,4155.395,4109.057,4142.433,4186.035,4329.998,4628.265,4912.883,5198.357,5390.115,5487.199,5522.45,5588.519,5630.361,5703.565,5690.483,5587.611,5430.257,5437.119,5309.451,4993.867,4601.05
8/12/2012,AP,4258.512,4008.931,3875.192,3774.657,3737.919,3757.689,3770.248,3923.734,4307.454,4657.693,4939.69,5183.897,5388.075,5530.658,5643.509,5757.308,5879.769,5980.451,5901.346,5749.597,5699.698,5576.034,5180.508,4770.497
8/13/2012,AP,4424.253,4205.589,4046.254,4008.527,4018.689,4232.878,4604.04,4829.962,5099.676,5457.083,5826.786,6072.336,6370.248,6584.752,6802.385,6892.438,6981.771,7006.007,6902.749,6633.255,6589.716,6251.565,5789.175,5244.699
8/14/2012,AP,4826.82,4639.349,4453.452,4376.353,4432.955,4599.439,4909.41,5147.677,5416.1,5781.306,6047.192,6445.365,6729.327,6891.358,6970.443,6974.448,6910.912,6827.563,6680.85,6475.821,6490.833,6272.613,5814.028,5292.402
8/15/2012,AP,4878.094,4607.852,4442.345,4400.157,4394.428,4617.121,4885.292,5179.216,5433.109,5668.142,5866.356,6141.604,6200.912,6408.536,6569.126,6644.196,6710.943,6668.62,6628.356,6426.33,6317.824,6138.219,5593.456,5073.244
8/16/2012,AP,4679.251,4392.606,4291.627,4215.22,4208.91,4394.818,4718.16,4931.503,5209.174,5565.1,5898.315,6257.692,6456.138,6708.819,6860.419,7007.76,7136.825,7136.83,7066.14,6764.487,6721.878,6428.989,5907.101,5331.274
8/17/2012,AP,4887.374,4605.377,4486.795,4366.725,4317.595,4510.673,4823.768,5072.215,5315.013,5582.61,5902.781,6082.215,6282.164,6380.598,6364.425,6227.531,6114.793,5957.406,5847.952,5732.253,5746.602,5570.643,5200.095,4755.936
8/18/2012,AP,4414.173,4187.728,4052.418,3955.831,3898.827,3940.017,4013.361,4182.693,4522.946,4885.029,5174.63,5363.005,5476.566,5576.955,5662.404,5769.886,5850.222,5891.228,5779.909,5553.379,5472.028,5252.385,4858.02,4429.47
8/19/2012,AP,4097.115,3868.321,3710.139,3645.271,3607.826,3612.915,3697.679,3774.451,4044.392,4272.532,4473.331,4709.411,4882.379,4972.21,5084.763,5174.293,5305.108,5359.532,5339.769,5251.34,5353.133,5291.908,4922.48,4591.754
8/20/2012,AP,4312.04,4098.726,3987.472,4000.744,4040.234,4287.656,4641.999,4886.717,5109.94,5357.585,5643.712,5792.863,5926.676,6152.966,6276.248,6320.154,6288.949,6213.033,6046.098,5891.702,5939.724,5659.911,5219.928,4698.443
8/21/2012,AP,4409.899,4203.193,4083.399,3997.018,4010.57,4278.695,4564.151,4822.938,5008.015,5249.329,5445.217,5699.399,5885.222,6134.777,6254.507,6301.397,6354.599,6341.231,6190.359,5976.652,6021.972,5777.732,5261.072,4780.891
8/22/2012,AP,4378.072,4204.585,4083.316,3955.533,4111.298,4272.489,4645.425,4877.485,5061.777,5411.782,5682.494,5930.345,6204.879,6340.293,6538.721,6675.677,6728.914,6791.065,6660.906,6469.849,6389.278,6092.498,5547.127,4951.893
8/23/2012,AP,4555.251,4308.469,4155.402,4048.263,4099.025,4330.898,4694.063,4907.71,5130.61,5470.567,5747.756,6057.252,6364.53,6610.303,6769.519,6914.5,7025.523,7043.888,6877.718,6637.42,6573.45,6316.276,5713.592,5147.348
8/24/2012,AP,4722.356,4459.128,4294.853,4234.803,4225.332,4399.932,4792.682,4981.153,5252.749,5566.389,5848.248,6182.16,6482.97,6778.071,6909.958,7002.291,7009.866,6934.912,6733.708,6472.596,6399.14,6114.183,5619.695,5118.336
8/25/2012,AP,4708.691,4379.245,4178.825,4081.221,4039.549,4101.872,4200.951,4340.874,4651.282,5052.175,5477.014,5795.23,5988.571,6086.828,6115.647,6095.857,6123.421,6116.712,5955.385,5764.394,5749.852,5526.234,5085.552,4679.688
8/26/2012,AP,4315.306,4088.903,3954.033,3862.792,3828.307,3848.378,3919.769,4041.241,4392.042,4749.926,5042.831,5358.056,5588.02,5792.248,5886.019,5962.442,6098.403,6186.26,6113.813,5955.46,6052.031,5799.702,5304.197,4885.418
8/27/2012,AP,4555.41,4308.741,4165.069,4103.179,4158.967,4408.998,4888.135,5139.781,5469.353,5834.427,6167.256,6553.695,6899.461,7201.158,7315.111,7407.322,7456.972,7359.907,7276.383,7154.653,7103.657,6646.758,6139.626,5603.237
8/28/2012,AP,5242.034,4953.888,4747.844,4649.334,4722.726,4980.807,5421.507,5662.601,5924.089,6250.563,6543.39,6810.155,7016.31,7229.233,7313.877,7339.235,7416.898,7321.73,7200.508,6918.401,6818.867,6350.514,5723.079,5203.813
8/29/2012,AP,4796.041,4545.149,4320.364,4270.655,4267.121,4467.206,4923.371,5132.087,5221.307,5569.07,5707.712,6062.374,6283.167,6517.774,6607.962,6713.676,6788.808,6837.621,6691.391,6415.937,6440.242,6036.715,5426.088,4895.027
8/30/2012,AP,4562.73,4379.632,4255.164,4165.53,4173.675,4427.041,4857.146,4980.656,5078.194,5356.977,5587.376,5828.887,6024.169,6368.513,6620.911,6826.37,6905.118,6965.47,6846.45,6521.471,6556.87,6148.631,5506.467,4949.446
8/31/2012,AP,4573.969,4336.217,4232.592,4108.456,4161.087,4343.731,4734.829,4991.482,5203.85,5545.105,5887.122,6252.356,6944.383,7044.29,7109.069,7345.686,7490.268,7501.317,7359.51,7002.216,6866.688,6481.961,5973.204,5425.325
9/1/2012,AP,4973.657,4684.803,4490.826,4388.941,4354.803,4389.769,4508.938,4644.583,5026.894,5467.422,5833.988,6182.76,6473.43,6676.587,6822.206,6830.794,6717.336,6562.057,6371.163,6228.223,6176.39,5892.695,5514.317,5095.664
9/2/2012,AP,4717.368,4467.192,4289.908,4172.423,4116.95,4110.284,4199.812,4332.943,4657.476,5025.615,5263.99,5451.378,5603.028,5701.608,5804.498,5916.29,6028.27,6099.516,6011.396,5889.102,5930.224,5690.607,5339.145,4942.246
9/3/2012,AP,4585.284,4312.948,4159.038,4077.059,4043.688,4072.751,4195.469,4300.657,4638.512,5133.546,5585.534,5913.362,6123.826,6304.676,6444.336,6566.017,6570.968,6560.022,6463.439,6400.138,6470.763,6123.572,5632.94,5210.834
9/4/2012,AP,4890.828,4667.289,4510.742,4483.409,4485.14,4715.844,5258.913,5611.368,5814.534,6028.399,6320.174,6661.809,6893.801,7093.139,7224.432,7308.189,7311.101,7318.328,7219.332,7149.832,7177.815,6770.508,6240.447,5738.31
9/5/2012,AP,5378.771,5016.109,4926.198,4818.33,4851.205,5105.398,5659.788,5926.518,6107.042,6272.746,6468.319,6774.694,7117.967,7388.058,7543.69,7706.793,7854.932,7866.372,7659.963,7387.202,7418.783,6926.327,6228.944,5702.561
9/6/2012,AP,5256.469,4977.505,4814.162,4733.447,4691.38,4948.795,5482.256,5718.176,5917.269,6098.509,6445.725,6783.841,7105.615,7320.897,7484.446,7667.93,7717.444,7744.538,7541.331,7369.387,7313.144,6840.83,6205.311,5640.241
9/7/2012,AP,5114.601,4850.297,4686.379,4547.956,4543.746,4797.74,5244.276,5422.42,5747.398,6115.858,6409.302,6756.485,7069.589,7356.779,7559.83,7641.675,7690.6,7491.392,7230.561,6953.15,6863.044,6386.989,5917.528,5418.935
9/8/2012,AP,4986.811,4703.092,4536.119,4449.979,4411.415,4467.711,4583.721,4667.789,4991.013,5383.762,5604.666,5735.194,5716.448,5571.674,5377.521,5211.714,5126.848,5058.324,5000.511,5016.534,5076.852,4850.196,4576.996,4217.724
9/9/2012,AP,3882.302,3708.73,3602.549,3529.779,3509.87,3580.25,3630.459,3726.119,3997.282,4281.032,4462.189,4642.146,4777.114,4813.866,4836.388,4886.489,4973.67,5033.737,4998.812,5055.076,5132.636,4839.102,4524.798,4196.465
9/10/2012,AP,3909.177,3797.95,3715.938,3732.141,3791.822,4076.314,4524.604,4753.164,4787.358,4955.047,5170.669,5250.122,5299.486,5330.288,5317.976,5311.56,5355.258,5296.09,5250.211,5285.392,5414.113,5060.594,4683.006,4282.449
9/11/2012,AP,4070.662,3978.925,3848.178,3856.217,3905.369,4182.962,4670.633,4845.636,4878.615,5012.679,5155.355,5171.044,5313.922,5340.557,5366.373,5480.53,5564.994,5543.929,5515.971,5530.037,5669.231,5351.178,4879.871,4439.96
9/12/2012,AP,4150.759,3974.371,4010.112,3901.21,4002.322,4144.834,4591.934,4790.267,4911.287,5015.06,5169.802,5325.008,5543.699,5621.767,5726.192,5739.287,5992.246,6167.383,5986.316,5826.169,6050.581,5609.281,5177.455,4619.557
9/13/2012,AP,4278.875,4084.289,3974.664,3915.613,3934.123,4167.779,4672.598,4882.959,4919.112,5127.121,5288.765,5502.073,5703.608,5809.656,5934.218,6112.731,6230.745,6298.508,6193.277,6110.062,6138.731,5752.276,5247.509,4736.259
9/14/2012,AP,4356.109,4163.113,4046.772,3918.569,3953.047,4178.971,4626.742,4888.626,4981.768,5216.877,5374.617,5632.897,5724.425,5874.117,6041.742,6229.289,6205.062,6170.094,5929.966,5764.499,5664.991,5366.838,4978.867,4546.667
9/15/2012,AP,4207.856,3987.503,3837.552,3823.864,3743.515,3728.622,3869.262,4131.97,4379.942,4583.935,4679.268,4738.469,4785.32,4813.92,4889.77,4796.874,4812.913,4836.124,4743.842,4754.706,4833.299,4614.081,4314.11,3966.62
9/16/2012,AP,3699.58,3579.678,3495.748,3450.956,3550.336,3440.621,3526.306,3801.81,3928.79,4151.463,4228.316,4339.917,4439.928,4461.077,4572.632,4608.153,4689.399,4899.135,4793.241,4892.108,5026.561,4757.049,4525.633,4131.137
9/17/2012,AP,3909.608,3809.097,3688.446,3692.023,3766.02,4061.319,4578.409,4956.831,4939.74,5008.845,5112.706,5193.96,5291.952,5451.753,5474.221,5535.832,5510.973,5490.5,5483.745,5662.992,5691.182,5417.604,5023.262,4601.774
9/18/2012,AP,4365.234,4226.584,4091.67,4088.901,4168.274,4429.221,4933.639,5273.698,5375.265,5455.717,5543.12,5594.388,5611.357,5607.585,5591.413,5442.197,5492.415,5519.196,5474.861,5620.35,5604.447,5295.235,4809.433,4466.583
9/19/2012,AP,4191.553,3999.517,3927.739,3896.368,3964.017,4217.803,4703.675,4875.144,4887.146,5001.849,5032.99,5071.065,5095.819,5112.932,5116.843,5123.391,5167.172,5160.349,5110.765,5234.066,5354.338,5074.628,4666.671,4274.656
9/20/2012,AP,4007.252,3922.219,3877.092,3843.161,3938.661,4222.189,4730.734,4933.059,4960.977,4998.728,5069.365,5064.811,5073.122,5119.78,5127.185,5129.492,5167.879,5176.127,5157.149,5110.616,5440.832,5156.656,4788.852,4320.628
9/21/2012,AP,4079.392,3916.235,3870.305,3815.463,3880.457,4134.345,4583.669,4787.47,4902.207,5017.291,5171.689,5275.323,5381.652,5437.39,5436.35,5438.999,5440.261,5389.678,5302.237,5343.646,5320.708,5117.157,4752.881,4377.817
9/22/2012,AP,4058.034,3892.353,3776.955,3721.85,3752.085,3813.561,3980.708,4106.854,4350.217,4630.484,4818.502,4941.319,5017.288,5038.565,4989.918,4972.038,4971.994,4914.21,4832.158,4952.934,4766.182,4478.644,4175.932,3836.666
9/23/2012,AP,3595.909,3418.855,3339.649,3283.37,3283.333,3303.952,3427.265,3558.248,3812.129,4021.185,4086.742,3996.694,3914.715,3912.845,3912.898,3985.915,4019.762,4047.98,4108.579,4311.79,4421.829,4239.347,3939.586,3694.469
9/24/2012,AP,3862.481,3781.333,3719.503,3721.807,3816.675,4098.258,4645.097,4901.013,4957.723,4988.188,5001.504,5021.481,5041.172,5026.041,4993.18,4933.625,4950.619,4927.404,4967.513,5201.792,5281.601,5005.959,4648.701,4229.45
9/25/2012,AP,4033.893,3925.833,3944.698,3938.753,4062.6,4262.693,4882.219,5033.403,4992.523,5044.141,5049.984,5052.026,5070.049,5089.997,5040.477,5020.601,5025.824,5074.522,5163.67,5390.954,5354.601,5061.299,4744.391,4288.784
9/26/2012,AP,4100.53,3961.682,3888.346,3847.876,3952.135,4190.955,4672.688,4936.069,4961.663,5048.18,5180.614,5201.482,5243.218,5294.285,5295.788,5288.516,5318.699,5325.363,5346.212,5532.359,5542.652,5262.93,4861.125,4463.894
9/27/2012,AP,4152.744,4052.2,3911.563,3870.453,3917.296,4191.464,4689.993,4951.235,4996.826,5126.747,5236.43,5349.434,5408.742,5440.098,5455.197,5440.664,5459.05,5460.204,5485.808,5632.747,5591.456,5270.335,4905.69,4507.067
9/28/2012,AP,4204.648,4027.271,3926.853,3915.236,3921.508,4135.111,4636.577,4889.139,4974.314,5108.32,5224.554,5270.392,5312.445,5253.4,5201.166,5114.659,5057.046,5013.938,4953.481,5133.017,5055.148,4855.269,4555.192,4195.44
9/29/2012,AP,3892.031,3745.522,3612.876,3591.259,3599.172,3682.048,3885.769,4036.004,4257.075,4438.778,4504.365,4503.061,4455.019,4414.67,4379.773,4353.845,4352.669,4367.877,4361.697,4634.543,4637.665,4475.078,4222.23,3899.14
9/30/2012,AP,3697.262,3533.955,3473.522,3434.479,3446.948,3517.055,3643.278,3769.751,4037.903,4197.682,4298.387,4336.71,4372.621,4405.86,4364.461,4379.363,4427.632,4492.489,4525.333,4829.682,4821.275,4646.938,4336.898,4095.312
10/1/2012,AP,3882.588,3779.491,3762.146,3792.017,3909.563,4235.153,4761.649,5087.323,5069.677,5099.587,5093.893,5098.396,5092.458,5103.266,5035.506,4985.406,4975.034,5026.626,5126.535,5360.804,5299.294,5016.022,4641.049,4294.731
10/2/2012,AP,4026.928,3881.074,3846.426,3839.868,3872.331,4170.428,4741.954,5047.594,5062.198,5199.52,5261.244,5309.087,5274.805,5372.506,5237.967,5358.713,5378.557,5406.528,5470.643,5682.23,5642.089,5379.963,4992.076,4575.006
10/3/2012,AP,4279.196,4096.464,4046.864,4045.293,4015.964,4399.196,4958.186,5276.302,5200.752,5318.635,5388.096,5401.321,5472.839,5593.576,5599.181,5595.079,5664.064,5653.17,5656.729,5914.913,5820.464,5542.2,5062.697,4644.546
10/4/2012,AP,4381.316,4186.383,4108.521,4075.216,4081.491,4334.164,4845.449,5144.522,5198.219,5239.894,5364.912,5451.903,5440.724,5543.125,5513.763,5568.982,5589.044,5527.055,5507.125,5718.184,5564.347,5274.305,4850.209,4504.16
10/5/2012,AP,4183.38,4020.494,3921.675,3887.044,3993.24,4240.746,4694.942,4887.445,4955.008,5044.708,5160.293,5299.59,5335.35,5397.323,5443.193,5437.805,5448.796,5401.364,5319.317,5444.747,5312.263,5042.977,4679.546,4343.215
10/6/2012,AP,4068.514,3865.999,3755.23,3705.761,3721.082,3771.059,3892.538,4104.609,4315.991,4505.258,4651.847,4689.808,4625.723,4559.67,4493.508,4436.157,4411.661,4427.237,4425.286,4679.192,4652.381,4534.131,4304.857,4061.041
10/7/2012,AP,3767.658,3680.702,3579.982,3529.617,3522.849,3555.487,3716.742,3946.185,4186.016,4415.046,4503.448,4560.836,4583.495,4540.944,4527.33,4545.356,4641.032,4722.095,4825.539,5058.789,5037.182,4852.465,4609.25,4373.098
10/8/2012,AP,4223.148,4135.277,4111.786,4142.888,4236.487,4559.777,5045.038,5396.661,5381.66,5768.225,5833.976,5836.516,5781.076,5736.612,5739.314,5673.445,5709.855,5776.453,5990.012,6211.735,6113.073,5764.437,5377.243,5006.986
10/9/2012,AP,4610.579,4547.853,4548.315,4525.019,4711.033,4935.609,5266.025,5547.269,5447.855,5433.878,5408.668,5318.376,5206.317,5094.441,5047.017,5002.712,5004.901,5036.79,5212.632,5519.871,5424.768,5285.247,4952.536,4573.568
10/10/2012,AP,4348.561,4206.663,4203.711,4207.908,4298.073,4579.318,5056.259,5343.087,5261.17,5221.57,5215.224,5197.174,5185.707,5188.104,5124.639,5051.179,5093.022,5214.007,5286.48,5596.899,5575.908,5331.596,4974.524,4658.9
10/11/2012,AP,4484.244,4287.215,4232.795,4269.019,4369.193,4712.518,5338.174,5565.417,5569.326,5470.777,5406.937,5332.375,5207.039,5181.746,5081.25,5006.614,4995.246,5175.284,5198.919,5531.728,5537.395,5284.987,4957.947,4662.998
10/12/2012,AP,4394.258,4350.503,4348.707,4307.363,4422.027,4798.773,5378.651,5581.668,5480.119,5385.999,5429.784,5310.762,5233.009,5156.544,5042.3,4934.917,4907.357,4916.864,5042.905,5344.577,5301.905,5190.93,4999.854,4740.991
10/13/2012,AP,4529.152,4419.525,4375.92,4436.009,4513.301,4669.488,4897.543,5145.908,5251.39,5236.814,5106.699,4906.294,4736.648,4576.646,4474.176,4441.863,4426.27,4475.842,4641.73,4901.467,4848.03,4699.071,4444.01,4179.22
10/14/2012,AP,3956.269,3825.839,3743.35,3687.067,3655.099,3768.497,3891.056,4066.732,4251.98,4429.82,4440.439,4410.702,4414.125,4382.887,4312.904,4345.402,4388.361,4488.37,4690.214,4996.206,4930.936,4665.04,4410.07,4093.098
10/15/2012,AP,3864.582,3738.572,3765.749,3691.537,3772.507,4117.709,4620.95,4924.194,4928.138,4964.993,5046.489,5087.36,5143.636,5147.706,5084.468,5031.309,5060.897,5091.315,5267.635,5455.431,5345.271,5095.446,4743.291,4446.991
10/16/2012,AP,4156.233,3993.16,3936.797,3949.311,4016.878,4316.877,4860.076,5217.624,5224.578,5240.68,5264.257,5295.936,5178.843,5152.937,5109.252,5001.944,5022.928,4994.347,5250.529,5594.082,5558.695,5337.332,5001.353,4732.748
10/17/2012,AP,4495.574,4374.889,4330.534,4360.698,4479.471,4803.521,5406.777,5652.172,5577.317,5398.453,5396.857,5205.879,5215.66,5168.137,5082.108,5013.858,5065.931,5069.025,5274.956,5455.088,5408.343,5180.247,4743.559,4481.635
10/18/2012,AP,4206.583,4132.447,4049.216,4060.831,4160.008,4467.373,5050.647,5272.213,5284.518,5257.456,5173.679,5229.275,5163.552,5165.717,5117.048,5069.648,5133.842,5235.183,5413.364,5588.737,5481.03,5159.634,4836.778,4425.088
10/19/2012,AP,4197.064,4042.787,3978.566,3968.743,4050.725,4310.818,4801.534,5057.317,5103.7,5132.086,5134.904,5110.551,5089.15,5022.678,4950.48,4905.488,4872.67,4884.458,5022.399,5097.554,4995.063,4787.699,4530.631,4226.699
10/20/2012,AP,3978.617,3886.254,3799.471,3778.977,3815.77,3915.681,4109.952,4331.132,4520.376,4653.619,4711.916,4680.334,4623.22,4575.902,4500.21,4449.429,4432.778,4471.551,4659.351,4837.089,4780.714,4613.994,4387.741,4154.9
10/21/2012,AP,3954.749,3826.079,3764.03,3774.171,3817.173,3905.29,4063.232,4323.694,4503.637,4587.225,4581.411,4517.595,4503.824,4415.373,4376.014,4330.907,4363.115,4447.071,4711.975,5013.935,5027.745,4772.878,4550.984,4305.86
10/22/2012,AP,4170.583,4099.375,4083.278,4146.894,4322.471,4684.458,5264.297,5559.991,5518.389,5403.148,5317.778,5215.217,5103.174,5071.016,4988.165,5004.434,4930.736,5009.052,5206.799,5436.491,5324.41,5084.485,4697.094,4387.172
10/23/2012,AP,4125.246,3990.744,3926.583,3931.114,4015.866,4303.835,4837.053,5148.627,5108.099,5139.105,5189.573,5180.778,5175.578,5176.204,5129.214,5150.231,5118.167,5189.324,5330.974,5549.115,5368.5,5112.87,4754.755,4381.394
10/24/2012,AP,4104.037,3959.027,3874.547,3840.578,3925.818,4227.549,4728.722,5011.047,5009.26,5045.745,5090.261,5074.397,5152.661,5157.141,5128.641,5135.704,5132.272,5188.213,5297.975,5501.079,5365.801,5096.536,4700.322,4370.726
10/25/2012,AP,4082.44,3943.73,3851.658,3843.436,3885.164,4176.394,4708.92,5037.497,4993.267,5043.11,5083.3,5135.441,5194.679,5186.482,5185.687,5181.392,5204.736,5197.487,5297.944,5466.653,5367.369,5098.224,4754.51,4412.501
10/26/2012,AP,4136.525,3954.762,3845.958,3829.158,3905.809,4130.823,4618.124,4908.203,4918.942,4989.509,5096.208,5051.02,5087.968,5094.577,5050.198,5009.335,4979.219,4968.425,5087.952,5165.825,5025.201,4811.514,4501.127,4149.858
10/27/2012,AP,3877.274,3692.326,3582.634,3564.088,3577.225,3655.999,3757.121,4078.712,4296.957,4488.738,4578.686,4566.535,4562.926,4521.195,4462.665,4443.473,4501.786,4583.165,4765.757,4795.145,4710.132,4557.338,4318.19,4050.42
10/28/2012,AP,3804.509,3664.157,3580.178,3555.658,3538.644,3597.372,3747.954,3991.813,4229.706,4442.844,4562.073,4640.649,4718.176,4688.528,4694.298,4698.713,4807.373,4923.602,5180.338,5243.422,5148.995,4921.301,4678.8,4461.209
10/29/2012,AP,4244.804,4134.73,4056.167,4064.197,4178.851,4476.91,4981.419,5359.43,5489.889,5576.735,5696.079,5775.395,5806.89,5824.166,5764.762,5747.906,5839.62,5872.768,6060.923,5820.43,5940.622,5748.961,5522.436,5416.06
10/30/2012,AP,4501.042,4364.029,4254.291,4268.715,4306.644,4484.86,4768.434,5044.338,5167.609,5293.404,5423.021,5493.191,5497.697,5483.324,5432.351,5432.664,5483.779,5553.132,5776.842,5858.28,5743.437,5433.326,5133.647,4874.237
10/31/2012,AP,4601.045,4551.378,4511.494,4499.303,4633.276,4846.256,5293.738,5598.796,5655.017,5616.796,5660.984,5619.251,5550.314,5492.558,5376.796,5419.759,5517.006,5641.583,5493.663,5862.391,5773.777,5547.065,5183.184,4897.143
11/1/2012,AP,4631.033,4514.327,4460.393,4434.995,4559.674,4810.033,5354.489,5578.938,5580.976,5560.522,5442.478,5505.943,5536.826,5473.044,5450.197,5432.83,5489.162,5547.628,5842.74,5959.604,5884.198,5629.634,5371.997,5014.721
11/2/2012,AP,4757.934,4727.286,4663.493,4746.042,4787.287,5120.246,5572.163,5843.145,5775.407,5801.656,5714.977,5686.431,5611.019,5643.277,5529.237,5482.915,5552.396,5589.99,5861.346,5908.697,5849.547,5665.187,5380.533,5044.811
11/3/2012,AP,4840.211,4625.855,4572.896,4547.924,4600.098,4659.473,4834.383,5106.137,5240.234,5420.665,5489.602,5495.346,5410.171,5338.289,5246.793,5164.805,5163.553,5240.441,5471.268,5558.481,5513.321,5350.882,5080.025,4823.944
11/4/2012,AP,2228.764,,4325.244,4331.29,4375.308,4495.762,4669.464,4881.5,5108.732,5165.594,5139.179,5051.62,5018.316,4935.265,4922.396,4920.268,5114.269,5520.038,5689.988,5529.722,5570.903,5351.348,5098.211,4897.548
11/5/2012,AP,4711.319,4638.011,4602.799,4670.039,4828.378,5133.146,5648.246,5876.079,5900.86,5893.968,5847.445,5813.631,5677.716,5624.579,5544.822,5538.719,5639.615,6134.411,6291.138,6229.59,6153.573,5951.256,5681.936,5383.626
11/6/2012,AP,5216.088,5204.406,5214.478,5296.633,5481.909,5813.449,6331.064,6457.001,6368.475,6189.789,6001.199,5809.512,5722.973,5653.983,5510.85,5455.724,5591.342,6059.933,6365.074,6378.828,6314.92,6101.268,5805.907,5501.362
11/7/2012,AP,5293.148,5195.408,5141.009,5190.536,5294.3,5632.815,6128.667,6351.063,6272.518,6237.875,6215.155,6122.154,6136.191,6047.495,5933.488,6018.738,6184.665,6551.229,6603.831,6579.956,6465.201,6195.709,5824.441,5501.708
11/8/2012,AP,5313.5,5181.13,5148.495,5199.142,5363.683,5707.696,6246.517,6396.404,6381.392,6172.764,6021.448,5954.021,5792.078,5741.541,5571.479,5590.182,5729.287,6175.563,6325.394,6362.613,6279.196,6109.38,5784.489,5452.325
