DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
40127,PS,3912.075,3755.238,3662.139,3627.841,3684.798,3927.244,4414.37,4791.398,4966.318,5104.802,5226.902,5261.428,5251.802,5261.681,5242.523,5196.996,5330.268,5638.097,5549.871,5422.695,5241.885,4968.223,4622.282,4213.329
40128,PS,3918.309,3756.886,3666.474,3634.796,3686.045,3900.511,4346.875,4725.731,4910.509,5047.336,5132.822,5154.272,5130.104,5134.391,5138.791,5124.482,5335.47,5653.651,5584.274,5460.421,5311.623,5054.845,4695.996,4296.246
40129,PS,4004.802,3834.752,3756.532,3732.067,3787.528,4036.314,4558.406,4962.31,5119.396,5265.138,5360.479,5384.219,5364.652,5395.351,5333.442,5328,5509.113,5805.742,5742.441,5607.737,5462.348,5186.358,4816.658,4417.062
40130,PS,4101.888,3903.3,3812.207,3774.078,3812.329,4055.736,4536.201,4917.839,5095.504,5233.034,5294.823,5337.582,5300.712,5299.573,5255.399,5252.628,5405.823,5636.756,5535.856,5388.702,5210.184,4999.037,4681.072,4350.946
40131,PS,4061.151,3874.066,3748.561,3671.159,3669.939,3719.149,3872.659,4086.297,4214.398,4433.332,4568.444,4614.732,4593.462,4539.163,4494.957,4493.96,4683.561,5000.619,4973.367,4891.543,4785.244,4626.466,4413.212,4145.428
40132,PS,3886.959,3711.108,3580.523,3512.541,3497.02,3516.814,3551.9,3576.419,3744.224,3954.487,4092.561,4173.108,4215.804,4230.471,4227.325,4230.155,4426.95,4896.276,4901.96,4855.096,4728.252,4553.608,4302.301,4004.606
40133,PS,3751.368,3601.912,3519.839,3501.289,3580.594,3821.976,4307.887,4641.121,4829.06,4982.564,5083.221,5109.846,5112.643,5124.265,5097.149,5075.863,5210.423,5600.077,5531.734,5417.687,5269.353,4996.869,4623.552,4231.196
40134,PS,3964.257,3806.184,3722.209,3681.045,3754.648,3995.705,4493.411,4881.003,5016.624,5095.794,5158.527,5176.9,5150.503,5161.295,5124.228,5091.565,5272.902,5631.859,5601.298,5483.435,5335.167,5099.339,4737.489,4354.229
40135,PS,4025.25,3857.683,3776.583,3754.334,3820.842,4083.225,4602.28,4938.77,5048.208,5118.751,5186.444,5182.325,5171.071,5165.322,5156.962,5151.275,5352.822,5693.301,5627.333,5493.361,5343.149,5073.905,4720.31,4284.938
40136,PS,3999.699,3850.159,3736.847,3695.25,3752.519,3997.31,4498.837,4861.51,5040.84,5158.352,5260.858,5262.337,5243.802,5270.831,5273.329,5305.428,5535.873,5757.811,5646.601,5518.482,5341.32,5066.885,4717.149,4306.858
40137,PS,4015.674,3840.327,3742.359,3699.337,3732.717,3958.004,4406.279,4735.491,4916.063,5041.644,5141.663,5160.167,5137.3,5129.118,5098.548,5033.491,5164.411,5506.015,5411.319,5261.696,5116.083,4909.558,4652.871,4322.379
40138,PS,4033.439,3872.955,3774.722,3728.826,3728.106,3836.514,3986.675,4133.816,4294.366,4469.088,4536.886,4518.469,4486.246,4418.946,4368.459,4335.782,4544.524,4962.911,4988.425,4915.421,4811.48,4685.14,4488.634,4227.82
40139,PS,3965.022,3799.811,3712.289,3650.071,3651.749,3690.399,3783.771,3799.774,3958.507,4112.525,4197.861,4245.419,4258.232,4251.565,4233.467,4241.85,4512.532,4999.497,5053.818,5012.881,4906.807,4728.563,4457.8,4111.382
40140,PS,3916.851,3768.237,3684.025,3665.579,3732.591,3976.087,4572.336,4914.987,5080.265,5202.703,5288.162,5296.185,5297.204,5334.186,5326.945,5370.64,5602.751,5812.132,5719.304,5600.272,5451.337,5183.399,4845.73,4410.161
40141,PS,4068.178,3915.508,3818.786,3781.337,3833.378,4071.409,4592.843,4987.389,5126.249,5238.638,5281.744,5289.051,5244.342,5229.827,5221.362,5181.963,5340.694,5688.633,5617.367,5487.881,5341.515,5110.694,4785.352,4364.912
40142,PS,4054.059,3856.288,3761.756,3731.961,3768.577,3984.626,4488.155,4925.574,5117.727,5257.169,5365.412,5379.208,5355.81,5343.267,5327.649,5259.179,5435.475,5637.641,5527.293,5398.958,5234.383,5016.911,4708.922,4339.537
40143,PS,4024.07,3813.723,3681.365,3598.244,3582.633,3650.349,3763.166,3795.377,3916.521,4128.146,4277.718,4331.634,4333.841,4258.917,4174.437,4094.407,4209.062,4427.789,4370.374,4334.009,4315.055,4256.765,4142.697,3953.007
40144,PS,3747.539,3583.724,3522.821,3484.882,3540.663,3689.65,3915.036,4050.263,4229.77,4392.219,4500.833,4583.992,4612.026,4614.81,4618.562,4630.763,4934.564,5260.967,5220.871,5107.416,5000.606,4835.623,4619.271,4333.907
40145,PS,4074.045,3905.442,3771.159,3712.031,3694.211,3779.05,3922.325,3987.667,4133.256,4289.107,4392.357,4411.006,4394.986,4334.562,4280.76,4282.064,4527.024,4956.119,4975.949,4921.151,4843.197,4730.521,4539.872,4273.902
40146,PS,4011.475,3856.499,3737.73,3693.481,3683.008,3745.346,3822.185,3814.654,3964.785,4068.74,4151.333,4188.835,4212.545,4206.947,4204.014,4210.534,4514.228,4978.539,5031.06,4988.189,4884.751,4675.396,4412.721,4090.631
40147,PS,3818.023,3665.994,3595.951,3594.509,3642.282,3904.337,4438.855,4828.208,4978.284,5133.609,5277.812,5320.049,5329.451,5360.292,5366.931,5424.617,5662.781,5869.563,5795.753,5700.26,5562.62,5325.896,4945.63,4531.761
40148,PS,4220.466,4055.322,3961.736,3954.241,4021.063,4300.501,4825.389,5171.744,5302.688,5407.268,5430.937,5391.55,5334.696,5321.583,5289.843,5256.39,5507.478,5929.744,5908.271,5816.291,5702.83,5450.045,5073.529,4627.954
40149,PS,4293.592,4128.064,4044.146,4028.362,4080.941,4351.344,4903.865,5255.993,5340.371,5416.798,5429.156,5431.939,5389.147,5376.777,5379.348,5434.288,5705.788,5914.784,5847.76,5752.171,5593.92,5332.666,4953.527,4499.341
40150,PS,4164.915,3977.302,3887.386,3846.45,3890.399,4106.434,4622.312,4962.633,5045.278,5163.125,5236.543,5261.181,5247.017,5246.82,5228.072,5260.529,5472.562,5767.456,5698.055,5587.793,5444.468,5177.309,4838.21,4417.785
40151,PS,4062.198,3900.977,3817.087,3785.993,3861.803,4093.396,4628.279,4995.338,5133.808,5204.885,5240.603,5223.042,5181.486,5181.826,5143.255,5148.707,5415.07,5753.356,5665.758,5532.108,5377.006,5215.522,4874.99,4520.235
40152,PS,4185.659,3982.043,3858.121,3791.017,3794.272,3869.606,4053.634,4244.317,4514.213,4702.823,4834.929,4904.323,4931.95,4965.828,4990.655,5076.158,5419.646,5640.908,5607.043,5512.908,5392.994,5227.56,4979.717,4651.421
40153,PS,4333.879,4115.786,4012.73,3936.006,3927.584,3975.092,4097.032,4121.002,4310.77,4471.588,4556.886,4585.755,4606.753,4599.588,4580.167,4614.453,5002.756,5511.691,5583.815,5558.279,5490.843,5300.16,4968.785,4568.35
40154,PS,4305.468,4139.757,4070.166,4066.26,4149.52,4422.916,4981.197,5385.932,5482.727,5560.573,5594.167,5591.225,5555.26,5570.579,5563.197,5609.587,5909.482,6213.417,6148.73,6062.49,5919.357,5654.841,5273.846,4808.188
40155,PS,4430.681,4264.65,4173.915,4151.309,4216.945,4474.853,4996.514,5360.503,5418.608,5451.304,5479.229,5443.493,5417.349,5374.367,5353.949,5414.396,5777.149,6131.15,6072.191,5999.224,5850.951,5596.984,5208.312,4718.798
40156,PS,4259.22,4058.726,3963.73,3961.312,4023.798,4254.433,4867.589,5466.45,5743.753,5805.216,5872.555,5749.008,5691.403,5583.028,5410.467,5479.912,5781.374,6091.562,6028.084,5868.822,5729.117,5447.805,4893.033,4524.769
40157,PS,4113.109,3955.895,3859.702,3838.336,3897.23,4172.676,4734.634,5104.546,5328.645,5415.378,5450.108,5446.86,5443.612,5458.356,5424.278,5443.598,5762.403,6235.348,6214.455,6166.212,6054.912,5847.627,5329.638,4873.95
40158,PS,4775.125,4610.928,4534.414,4517.054,4584.141,4878.202,5399.507,5766.181,5772.186,5842.891,5853.586,5829.122,5788.132,5763.64,5748.833,5761.811,6002.709,6473.299,6408.473,6280.994,6129.822,5917.972,5714.273,5310.145
40159,PS,4871.637,4666.375,4534.64,4477.109,4454.667,4546.284,4700.279,4879.011,4966.465,5078.81,5106.878,5092.09,5023.284,4913.742,4838.795,4808.154,5172.483,5671.384,5728.656,5659.291,5583.726,5434.026,5294.664,4966.698
40160,PS,4599.874,4402.797,4288.316,4225.038,4202.347,4247.2,4356.544,4399.866,4577.291,4802.444,4949.485,5027.595,5082.89,5124.415,5165.985,5212.643,5459.032,5667.123,5671.783,5612.006,5521.726,5318.293,5034.138,4648.131
40161,PS,4317.483,4141.389,4050.493,4035.798,4098.67,4377.054,4908.846,5288.52,5414.517,5494.512,5495.7,5478.654,5446.688,5435.71,5411.528,5424.606,5747.273,6168.699,6127.007,6040.359,5901.605,5672.722,5269.507,4752.505
40162,PS,4334.862,4120.38,4016.223,3977.867,4035.66,4285.439,4819.177,5274.996,5392.405,5488.417,5542.299,5511.537,5464.959,5451.802,5389.403,5438.798,5775.557,6113.415,6067.986,5942.612,5835.82,5593.949,5207.967,4741.867
40163,PS,4452.489,4228.949,4151.018,4141.366,4237.728,4519.52,5137.982,5502.709,5543.583,5619.305,5617.784,5595.914,5539.537,5544.56,5509.041,5516.85,5853.536,6414.901,6393.491,6318.662,6215.096,5988.33,5593.373,5108.548
40164,PS,4770.043,4571.297,4477.571,4458.42,4522.177,4792.601,5321.341,5698.948,5758.297,5829.909,5822.323,5787.542,5720.355,5721.299,5694.599,5695.539,6017.158,6514.291,6495.564,6417.127,6321.978,6115.323,5763.095,5287.376
40165,PS,4868.812,4694.663,4602.187,4597.13,4640.549,4893.49,5405.367,5791.995,5879.471,5920.807,5900.525,5836.111,5749.282,5690.33,5614.081,5611.667,5930.034,6336.584,6296.992,6207.303,6085.865,5922.216,5603.223,5219.481
40166,PS,4869.657,4617.912,4485.031,4425.197,4431.359,4535.161,4730.192,4985.537,5170.785,5383.054,5462.738,5484.859,5512.324,5524.016,5552.839,5624.372,5936.814,6282.793,6297.183,6212.46,6093.873,5900.53,5648.544,5301.375
40167,PS,4901.46,4674.648,4526.225,4458.176,4431.672,4482.658,4564.554,4601.58,4745.035,4929.152,5033.302,5043.529,5055.301,5029.589,5012.371,5068.083,5391.453,5985.17,6062.008,6046.563,5965.144,5766.731,5427.704,5004.165
40168,PS,4766.116,4573.848,4483.27,4475.357,4542.876,4793.235,5280.301,5644.01,5724.25,5782.17,5810.061,5752.587,5715.857,5699.893,5669.282,5677.741,5942.122,6463.905,6465.88,6413.319,6278.614,6061.424,5763.57,5270.756
40169,PS,4800.811,4581.486,4474.585,4449.31,4497.46,4742.943,5241.4,5606.987,5711.678,5714.519,5731.609,5709.282,5661.576,5676.021,5651.993,5661.833,5922.679,6400.787,6409.198,6350.466,6261.494,6077.426,5690.827,5238.981
40170,PS,4876.515,4669.301,4574.944,4560.031,4630.105,4888.188,5381.038,5749.726,5857.827,5913.847,5926.476,5860.306,5771.05,5731.158,5671.728,5657.11,5889.017,6417.262,6419.245,6346.075,6219.373,6040.74,5715.511,5338.697
40171,PS,4922.898,4697.611,4575.159,4509.21,4546.883,4650.7,4883.801,5143.051,5341.39,5424.262,5432.667,5365.034,5229.391,5116.63,5031.328,4998.638,5246.546,5767.8,5695.381,5557.062,5438.163,5321.903,5127.979,4877.908
40172,PS,4669.42,4440.451,4289.201,4194.496,4167.465,4236.424,4347.502,4394.557,4462.045,4633.989,4711.964,4746.258,4762.995,4748.915,4733.036,4754.411,4997.918,5247.081,5204.579,5167.226,5142.482,5071.935,4956.013,4688.383
40173,PS,4365.009,4178.688,4064.864,3997.411,3997.645,4068.038,4202.134,4342.772,4506.75,4733.194,4933.297,5019.89,5028.703,4981.026,4951.893,4981.861,5204.529,5500.417,5524.666,5460.796,5330.32,5171.764,4897.739,4569.654
40174,PS,4216.322,3994.79,3841.147,3754.243,3723.396,3736.286,3852.152,3875.058,4008.208,4163.495,4276.457,4338.213,4364.926,4358.116,4323.193,4334.903,4602.956,5181.24,5244.395,5233.518,5201.545,5094.34,4871.733,4564.619
40175,PS,4317.635,4150.642,4057.524,4041.767,4083.411,4251.372,4601.461,4938.86,5136.089,5330.654,5389.75,5447.362,5487.023,5453.932,5417.195,5417.593,5660.276,6155.272,6129.276,6049.59,5947.65,5749.274,5433.447,5037.867
40176,PS,4645.257,4418.37,4298.494,4296.168,4347.348,4600.284,5019.994,5316.978,5560.677,5715.228,5841.272,5882.525,5868.601,5862.805,5843.077,5841.015,6092.17,6596.976,6629.918,6541.229,6440.512,6192.403,5795.195,5391.845
40177,PS,5118.449,4907.593,4790.5,4724.659,4759.038,4951.711,5295.813,5570.387,5671.533,5772.836,5844.068,5790.52,5717.894,5668.619,5638.546,5627.007,5843.386,6296.532,6261.807,6163.657,6053.217,5847.584,5584.146,5160.232
40178,PS,4724.526,4512.228,4373.612,4316.952,4349.741,4504.648,4802.567,5104.847,5306.629,5475.322,5578.386,5595.006,5516.952,5429.774,5332.392,5310.083,5552.517,6008.871,5897.55,5713.74,5501.103,5282.79,5054.708,4854.456
40179,PS,4614.233,4416.337,4256.573,4145.868,4115.107,4144.684,4229.928,4199.01,4222.216,4359.392,4520.304,4589.473,4591.509,4585.805,4593.787,4634.284,4899.636,5361.472,5347.464,5289.857,5222.081,5109.417,4915.522,4656.403
40180,PS,4377.696,4199.184,4114.513,4058.157,4070.594,4157.01,4301.911,4414.165,4610.573,4890.235,5044.004,5043.479,5066.439,5058.432,5052.886,5085.354,5331.248,5890.526,5971.121,5956.946,5904.661,5782.357,5545.792,5259.734
40181,PS,4952.421,4746.595,4637.388,4579.07,4561.715,4607.347,4709.315,4733.026,4826.657,5006.11,5172.733,5261.606,5304.229,5303.104,5323.406,5406.781,5692.713,6162.813,6207.394,6130.991,6025.334,5811.244,5485.613,5110.471
40182,PS,4853.505,4683.408,4617.789,4588.809,4652.595,4885.171,5397.351,5800.492,5884.772,5962.778,6007.227,5983.838,5911.01,5883.594,5804.609,5823.953,6043.047,6537.158,6518.165,6459.477,6349.636,6101.644,5672.454,5248.69
40183,PS,4929.542,4738.142,4640.607,4614.264,4683.196,4907.068,5420.178,5828.4,5912.241,5961.406,5960.715,5901.125,5854.168,5810.834,5777.065,5802.742,6003.375,6494.212,6521.223,6424.326,6271.524,5995.726,5591.209,5146.281
40184,PS,4795.998,4612.061,4531.341,4503.106,4547.375,4786.527,5309.501,5759.495,5856.719,5867.97,5891.019,5850.673,5792.114,5762.685,5710.827,5718.219,5907.728,6380.703,6389.4,6319.247,6163.675,5901.063,5484.833,5041.732
40185,PS,4752.476,4568.994,4469.281,4452.814,4516.023,4751.622,5272.766,5678.77,5760.128,5740.576,5752.315,5710.515,5659.357,5629.034,5576.188,5576.223,5752.992,6220.762,6214.294,6127.982,6009.806,5765.925,5368.161,4946.817
40186,PS,4635.006,4460.345,4360.594,4359.427,4407.065,4656.465,5154.711,5544.697,5628.852,5696.587,5749.145,5800.846,5780.854,5766.272,5714.574,5685.721,5861.671,6250.924,6230.884,6129.707,6002.013,5796.748,5500.184,5156.868
40187,PS,4840.429,4668.498,4562.004,4522.564,4522.513,4614.909,4778.635,4894.208,5091.643,5251.384,5325.733,5303.342,5229.384,5141.069,5082.405,5074.897,5281.205,5789.123,5886.664,5849.505,5779.746,5630.509,5418.364,5171.727
40188,PS,4913.196,4723.105,4624.481,4572.496,4575.22,4617.546,4733.87,4774.787,4891.559,5028.915,5106.772,5097.656,5075.584,5039.458,5014.055,5042.331,5261.803,5773.073,5879.036,5854.71,5783.315,5587.702,5295.994,4990.568
40189,PS,4729.226,4591.197,4530.511,4536.508,4607.359,4865.122,5407.941,5802.634,5899.376,5952.417,5946.884,5953.155,5885.466,5884.626,5841.642,5829.905,6003.041,6415.808,6380.798,6283.226,6134.61,5844.476,5436.329,5014.179
40190,PS,4700.712,4523.433,4439.127,4414.631,4482.899,4726.521,5255.956,5700.596,5788.855,5826.846,5821.607,5783.933,5722.848,5710.872,5666.649,5697.766,5847.717,6309.34,6336.992,6268.594,6138.669,5878.605,5511.958,5105.325
40191,PS,4809.89,4638.897,4557.722,4548.054,4586.016,4830.488,5362.528,5790.298,5898.357,5922.472,5899.12,5896.174,5840.054,5812.706,5751.583,5711.092,5868.119,6262.281,6246.839,6142.299,6010.134,5732.81,5336.08,4919.667
40192,PS,4630.719,4475.551,4413.266,4394.46,4476.068,4710.138,5267.197,5668.486,5716.612,5724.116,5720.231,5645.612,5568.181,5530.881,5454.888,5435.756,5560.607,6007.456,6058.784,5977.22,5839.921,5585.378,5216.245,4826.712
40193,PS,4540.556,4390.025,4307.85,4293.571,4374.348,4616.748,5143.546,5518.578,5618.995,5705.715,5728.452,5696.416,5554.56,5486.699,5395.103,5370.159,5481.038,5817.616,5793.958,5660.029,5490.219,5275.058,4978.001,4639.098
40194,PS,4345.813,4157.399,4058.515,3998.323,4003.072,4093.13,4264.261,4398.453,4563.199,4713.025,4784.921,4765.361,4707.819,4619.365,4559.721,4544.108,4690.222,5146.173,5207.13,5157.293,5086.594,4959.401,4753.826,4507.495
40195,PS,4258.327,4080.825,4004.759,3946.979,3938.882,3989.771,4083.817,4163.706,4318.104,4527.248,4680.176,4802.754,4875.064,4937.65,4954.474,4967.77,5138.666,5424.427,5431.251,5342.244,5234.569,5088.411,4856.244,4574.015
40196,PS,4293.206,4138.823,4059.588,4034.198,4081.221,4267.464,4598.859,4882.845,5047.636,5195.627,5312.218,5297.963,5220.453,5188.93,5129.783,5087.998,5165.304,5613.993,5668.247,5582.275,5458.932,5222.77,4865.614,4505.836
40197,PS,4220.909,4080.622,4006.437,4010.884,4073.357,4344.019,4897.634,5304.436,5405.5,5507.951,5504.578,5502.579,5470.31,5486.946,5445.857,5446.233,5640.596,5925.072,5889.591,5767.321,5633.609,5397.041,5015.402,4631.793
40198,PS,4343.425,4192.276,4126.307,4127.099,4179.687,4475.914,5037.642,5421.842,5482.483,5489.945,5498.295,5482.343,5431.377,5423.235,5409.7,5382.429,5487.788,5956.427,6041.251,5965.85,5842.428,5588.085,5205.64,4794.292
40199,PS,4541.785,4411.966,4342.673,4330.513,4359.844,4638.254,5156.461,5550.528,5631.443,5651.414,5652.194,5613.991,5536.794,5493.816,5442.549,5412.383,5518.803,5969.038,6031.456,5932.944,5800.108,5565.664,5204.648,4799.441
40200,PS,4517.639,4349.901,4270.435,4246.728,4311.865,4530.44,5048.649,5457.827,5559.614,5613.657,5637.121,5599.829,5521.342,5473.733,5430.393,5390.853,5465.11,5823.631,5850.906,5747.56,5626.393,5454.145,5170.172,4800.667
40201,PS,4578.145,4393.54,4301.217,4260.579,4273.125,4363.87,4531,4641.884,4822.284,4962.904,5025.758,4979.465,4905.416,4816.243,4727.164,4674.529,4768.078,5221.845,5358.479,5366.605,5302.604,5146.677,4974.568,4693.983
40202,PS,4441.95,4277.052,4185.31,4185.83,4174.802,4212.696,4299.345,4346.417,4495.883,4696.667,4827.232,4912.449,4961.839,4897.041,4897.985,4920.72,5053.034,5364.685,5424.079,5343.583,5193.903,4991.697,4713.853,4343.635
40203,PS,4071.825,3914.093,3825.939,3812.092,3868.089,4119.162,4641.271,5156.784,5330.193,5465.158,5589.083,5612.156,5602.54,5576.726,5482.452,5421.802,5497.472,5754.228,5762.843,5638.453,5489.258,5210.474,4845.208,4463.641
40204,PS,4144.578,3978.76,3899.93,3883.406,3948.242,4218.804,4776.517,5164.758,5266.528,5340.725,5379.998,5413.964,5428.268,5438.433,5412.472,5398.046,5475.839,5865.915,5939.073,5836.325,5713.336,5478.598,5095.528,4715.033
40205,PS,4417.186,4258.193,4190.961,4194.054,4284.875,4526.868,5043.454,5422.292,5478.863,5543.829,5552.499,5530.849,5548.69,5558.997,5514.342,5477.853,5546.211,5930.978,6049.449,5973.146,5847.757,5596.69,5202.526,4799.493
40206,PS,4532.622,4371.243,4288.851,4281.629,4343.159,4578.094,5088.898,5528.859,5651.53,5731.989,5758.915,5753.738,5641.642,5553.076,5513.052,5503.26,5597.922,5986.648,6141.403,6104.387,6010.114,5803.69,5444.686,5083.426
40207,PS,4841.882,4690.099,4636.318,4628.179,4703.986,4962.301,5499.144,5836.212,5954.86,6041.001,6135.155,6148.794,6080.927,6028.432,5942.093,5904.914,5991.214,6326.992,6406.908,6286.638,6166.223,5963.815,5663.826,5338.271
40208,PS,5065.553,4860.022,4754.096,4697.351,4701.989,4782.704,4952.576,5090.41,5320.062,5522.298,5633.314,5680.107,5649.391,5613.134,5564.637,5538.986,5651.601,5974.525,6057.058,5986.936,5875.716,5733.673,5476.29,5187.242
40209,PS,4932.363,4751.294,4637.504,4593.185,4585.805,4636.903,4764.529,4771.107,4929.012,5042.446,5096.311,5091.459,5049.269,4993.251,4954.41,4944.506,5058.424,5518.838,5774.186,5763.38,5676.328,5528.975,5234.172,4911.679
40210,PS,4661.682,4524.207,4463.618,4479.825,4560.692,4795.829,5354.88,5704.287,5799.823,5826.991,5858.685,5815.104,5749.832,5724.769,5655.078,5612.619,5716.694,6122.947,6283.962,6213.314,6075.596,5808.446,5409.813,4995.617
40211,PS,4698.138,4551.37,4476.803,4484.3,4564.685,4842.526,5377.518,5741.13,5885.622,5958.452,5960.223,5874.968,5853.766,5835.81,5793.218,5779.098,5865.412,6169.445,6209.723,6128.052,5993.401,5735.651,5361.771,4936.394
40212,PS,4625.822,4519.253,4431.933,4360.822,4475.045,4674.687,5205.187,5539.387,5684.521,5773.258,5753.396,5721.197,5598.16,5566.689,5560.709,5562.4,5648.754,5963.544,6059.212,5974.91,5852.109,5602.743,5229.513,4833.443
40213,PS,4546.059,4376.826,4318.284,4310.612,4401.954,4665.402,5224.04,5555.571,5612.805,5684.481,5709.819,5664.902,5575.019,5552.06,5501.635,5461.835,5525.826,5879.583,6034.348,5965.415,5855.318,5615.937,5254.369,4842.739
40214,PS,4566.521,4399.018,4337.297,4312.406,4387.17,4641.408,5170.931,5513.503,5647.084,5718.834,5757.717,5701.633,5636.212,5630.06,5590.08,5577.098,5650.125,5922.739,5955.385,5856.285,5705.9,5491.55,5201.747,4877.172
40215,PS,4609.746,4425.936,4352.714,4289.007,4317.479,4392.946,4531.668,4655.199,4899.58,5140.458,5296.367,5373.075,5388.66,5366.79,5324.137,5299.7,5349.751,5650.46,5844.159,5764.681,5668.104,5507.07,5263.127,4997.996
40216,PS,4759.807,4604.715,4513.166,4488.195,4477.465,4539.127,4637.55,4639.591,4779.603,4910.326,4975.291,4984.997,4962.695,4926.967,4871.899,4866.734,4962.436,5381.09,5628.886,5561.637,5486.039,5369.776,5166.286,4866.771
40217,PS,4613.568,4486.451,4427.657,4436.53,4530.145,4786.645,5297.329,5635.169,5788.924,5822.781,5845.177,5800.344,5742.288,5687.728,5634.037,5590.591,5644.484,5948.405,6187.532,6128.8,5993.212,5743.493,5359.671,4951.214
40218,PS,4658.464,4512.359,4437.582,4434.368,4514.797,4752.298,5279.865,5593.964,5653.092,5662.907,5642.138,5593.006,5516.491,5473.533,5442.027,5459.291,5529.339,5852.461,5958.532,5883.783,5751.238,5532.09,5212.029,4841.255
40219,PS,4539.852,4371.08,4285.226,4257.646,4307.741,4458.689,4746.813,4911.067,5104.832,5297.937,5413.038,5474.801,5472.338,5452.198,5391.048,5345.92,5387.047,5705.196,5820.969,5681.502,5536.071,5294.709,5007.165,4688.004
40220,PS,4431.328,4285.125,4218.236,4226.38,4305.792,4506.445,4888.933,5120.862,5361.386,5483.839,5578.376,5601.164,5576.131,5570.656,5518.256,5460.112,5487.824,5777.012,6049.043,5977.406,5850.991,5633.017,5285.286,4945.24
40221,PS,4657.157,4510.45,4437.909,4430.269,4478.93,4706.355,5145.472,5421.282,5567.347,5631.162,5668.064,5642.107,5584.016,5530.717,5462.726,5394.248,5392.295,5633.8,5877.577,5807.075,5703.801,5509.674,5232.999,4944.441
40222,PS,4667.833,4485.429,4358.192,4310.73,4312.95,4415.779,4570.597,4673.179,4917.669,5109.429,5198.77,5200.735,5124.557,5039.739,4970.603,4958.578,5049.158,5342.995,5593.788,5548.933,5472.198,5335.598,5125.023,4884.572
40223,PS,4619.527,4456.904,4357.422,4314.393,4293.318,4340.309,4412.007,4389.686,4532.287,4663.859,4711.33,4737.945,4720.772,4684.078,4629.187,4605.104,4687.548,5005.882,5363.908,5345.488,5284.789,5167.366,4946.428,4677.187
40224,PS,4460.978,4319.959,4255.336,4250.841,4309.735,4467.41,4767.176,4898.252,5101.324,5238.958,5295.455,5284.157,5229.067,5168.187,5139.052,5155.898,5269.844,5620.943,5797.42,5745.995,5649.996,5412.143,5060.663,4719.979
40225,PS,4453,4286.934,4206.142,4197.758,4266.65,4503.87,4984.643,5357.883,5569.763,5694.269,5782.576,5813.884,5809.495,5791.48,5740.591,5713.26,5748.81,5942.77,6162.631,6071.441,5984.08,5741.339,5363.222,4970.625
40226,PS,4668.279,4520.033,4455.223,4438.771,4498.308,4773.355,5241.097,5515.402,5625.486,5681.697,5713.346,5662.571,5646.888,5657.956,5655.206,5647.988,5689.027,5893.38,6126.707,6030.061,5883.487,5704.097,5294.721,4900.844
40227,PS,4598.276,4416.026,4330.861,4297.043,4355.872,4603.342,5070.667,5357.584,5504.089,5547.609,5610.808,5617.829,5597.399,5577.497,5521.252,5472.104,5473.14,5666.115,5950.445,5885.372,5778.385,5541.335,5191.013,4825.941
40228,PS,4512.712,4328.372,4258.559,4234.999,4291.727,4522.304,4974.018,5281.394,5437.201,5510.229,5553.693,5520.187,5466.444,5418.987,5345.889,5271.42,5280.529,5452.321,5720.152,5650.885,5525.219,5327.095,5026.159,4712.903
40229,PS,4449.733,4274.066,4177.019,4122.74,4056.826,4229.855,4345.744,4438.356,4629.418,4766.887,4846.749,4822.357,4768.34,4670.501,4610.243,4587.213,4657.833,4879.681,5232.125,5210.944,5145.282,5024.695,4806.709,4567.773
40230,PS,4322.672,4169.81,4076.484,4035.06,4024.041,4075.225,4136.992,4154.914,4304.188,4428.871,4507.207,4526.903,4514.206,4476.211,4440.405,4419.904,4503.648,4797.315,5199.598,5233.444,5181.748,5038.144,4785.847,4474.311
40231,PS,4229.473,4116.15,4069.558,4078.383,4175.728,4461.633,4945.586,5283.146,5392.037,5464.147,5489.4,5467.904,5412.024,5387.535,5384.914,5400.383,5467.257,5670.307,5869.774,5792.971,5656.859,5384.754,5011.072,4660.214
40232,PS,4399.731,4234.787,4162.811,4119.535,4199.769,4441.691,4979.033,5352.199,5531.457,5651.167,5739.724,5776.271,5766.833,5780.002,5780.297,5784.681,5860.417,6078.284,6107.555,6017.917,5862.508,5580.746,5211.146,4801.355
40233,PS,4500.793,4325.808,4228.499,4212.808,4270.3,4524.916,4999.028,5344.248,5499.142,5574.667,5603.386,5591.387,5556.976,5541.883,5522.666,5473.844,5547.976,5718.762,5917.111,5816.292,5679.118,5437.902,5066.726,4697.59
40234,PS,4389.046,4210.038,4126.969,4101.504,4176.149,4435.097,4931.737,5334.008,5527.763,5655.269,5740.604,5767.384,5767.318,5776.442,5751.457,5704.873,5696.648,5860.309,6073.971,5970.72,5819.43,5601.277,5266.466,4949.033
40235,PS,4693.139,4533.745,4461.448,4425.478,4494.401,4640.903,4884.409,5014.36,5219.695,5357.898,5438.29,5435.767,5423.3,5357.137,5288.885,5236.022,5296.542,5477.005,5808.918,5727.443,5607.735,5409.199,5128.989,4834.717
40236,PS,4557.403,4387.562,4291.671,4223.495,4235.095,4317.21,4454.111,4568.724,4829.715,5025.719,5062.319,5021.272,4959.222,4881.366,4813.566,4740.655,4760.16,5018.354,5373.938,5330.02,5251.859,5126.529,4884.531,4619.686
